0,0,0,,,,,
1,0,0,,,,,
2,0,0,,,,,
3,0,0,,,,,
4,0,0,,,,,
5,0,0,,,,,
6,0,0,,,,,
7,0,0,,,,,
8,0,0,,,,,
9,0,0,,,,,
10,0,0,,,,,
11,0,0,,,,,
12,0,0,,,,,
13,0,0,,,,,
14,0,0,,,,,
15,0,0,,,,,
16,0,0,,,,,
17,0,0,,,,,
18,0,0,,,,,
19,0,0,,,,,
20,0,0,,,,,
21,0,0,,,,,
22,0,0,,,,,
23,0,0,,,,,
24,0,0,,,,,
25,0,0,,,,,
26,0,0,,,,,
27,0,0,,,,,
28,0,0,,,,,
29,0,0,,,,,
30,0,0,,,,,
31,29,0,,,,,
32,29,0,,,,,
33,29,0,,,,,
34,29,0,,,,,
35,29,0,,,,,
36,29,0,,,,,
37,29,0,,,,,
38,29,0,,,,,
39,29,0,,,,,
40,29,0,,,,,
41,29,0,,,,,
42,29,0,,,,,
43,29,0,,,,,
44,29,0,,,,,
45,29,0,,,,,
46,29,0,,,,,
47,29,0,,,,,
48,29,0,,,,,
49,29,0,,,,,
50,29,0,,,,,
51,29,0,,,,,
52,29,0,,,,,
53,29,0,,,,,
54,29,0,,,,,
55,29,0,,,,,
56,29,0,,,,,
57,29,0,,,,,
58,42.5,0,,,,,
59,42.5,0,,,,,
60,42.5,0,,,,,
61,42.5,0,,,,,
62,42.5,0,,,,,
63,42.5,0,,,,,
64,42.5,0,,,,,
65,42.5,0,,,,,
66,42.5,0,,,,,
67,42.5,0,,,,,
68,42.5,0,,,,,
69,42.5,0,,,,,
70,42.5,0,,,,,
71,42.5,0,,,,,
72,41.666666666666664,0,,,,,
73,41.666666666666664,0,,,,,
74,49.25,0,,,,,
75,49.25,0,,,,,
76,49.25,0,,,,,
77,49.25,0,,,,,
78,49.25,0,,,,,
79,49.25,0,,,,,
80,49.25,0,,,,,
81,49.25,0,,,,,
82,55.4,0,,,,,
83,59.666666666666664,0,,,,,
84,59.666666666666664,0,,,,,
85,59.666666666666664,0,,,,,
86,59.666666666666664,0,,,,,
87,66,0,,,,,
88,66.55555555555556,0,,,,,
89,66.55555555555556,0,,,,,
90,66.55555555555556,0,,,,,
91,66.55555555555556,0,,,,,
92,69.45454545454545,0,,,,,
93,71.25,0,,,,,
94,71.25,0,,,,,
95,71.25,0,,,,,
96,71.25,0,,,,,
97,71.25,0,,,,,
98,73.15384615384616,0,,,,,
99,73.15384615384616,0,,,,,
100,73.15384615384616,0,,,,,
101,73.15384615384616,0,,,,,
102,75.07142857142857,0,,,,,
103,76.8,0,,,,,
104,76.8,0,,,,,
105,76.8,0,,,,,
106,76.8,0,,,,,
107,76.8,0,,,,,
108,76.8,0,,,,,
109,76.8,0,,,,,
110,76.8,0,,,,,
111,76.8,0,,,,,
112,76.8,0,,,,,
113,76.8,0,,,,,
114,76.8,0,,,,,
115,76.8,0,,,,,
116,78.1875,0,,,,,
117,78.1875,0,,,,,
118,78.1875,0,,,,,
119,78.1875,0,,,,,
120,78.1875,0,,,,,
121,78.1875,0,,,,,
122,78.1875,0,,,,,
123,78.1875,0,,,,,
124,78.1875,0,,,,,
125,78.1875,0,,,,,
126,78.1875,0,,,,,
127,78.1875,0,,,,,
128,78.1875,0,,,,,
129,78.1875,0,,,,,
130,78.1875,0,,,,,
131,78.1875,0,,,,,
132,78.1875,0,,,,,
133,87.25,0,,,,,
134,87.25,0,,,,,
135,87.25,0,,,,,
136,89.47619047619048,0,,,,,
137,91.54545454545455,0,,,,,
138,91.54545454545455,0,,,,,
139,91.54545454545455,0,,,,,
140,92.91304347826087,0,,,,,
141,92.91304347826087,0,,,,,
142,92.91304347826087,0,,,,,
143,92.91304347826087,0,,,,,
144,92.91304347826087,0,,,,,
145,92.91304347826087,0,,,,,
146,101.5,0,,,,,
147,101.5,0,,,,,
148,103.03448275862068,0,,,,,
149,103.03448275862068,0,,,,,
150,103.03448275862068,0,,,,,
151,103.03448275862068,0,,,,,
152,103.03448275862068,0,,,,,
153,103.03448275862068,0,,,,,
154,103.03448275862068,0,,,,,
155,103.03448275862068,0,,,,,
156,103.03448275862068,0,,,,,
157,103.03448275862068,0,,,,,
158,103.03448275862068,0,,,,,
159,103.03448275862068,0,,,,,
160,103.03448275862068,0,,,,,
161,103.03448275862068,0,,,,,
162,103.03448275862068,0,,,,,
163,103.03448275862068,0,,,,,
164,103.03448275862068,0,,,,,
165,103.03448275862068,0,,,,,
166,103.03448275862068,0,,,,,
167,103.03448275862068,0,,,,,
168,103.03448275862068,0,,,,,
169,103.03448275862068,0,,,,,
170,103.03448275862068,0,,,,,
171,103.03448275862068,0,,,,,
172,103.03448275862068,0,,,,,
173,103.03448275862068,0,,,,,
174,103.03448275862068,0,,,,,
175,103.03448275862068,0,,,,,
176,103.03448275862068,0,,,,,
177,103.03448275862068,0,,,,,
178,103.03448275862068,0,,,,,
179,103.03448275862068,0,,,,,
180,103.03448275862068,0,,,,,
181,103.03448275862068,0,,,,,
182,103.03448275862068,0,,,,,
183,103.03448275862068,0,,,,,
184,103.03448275862068,0,,,,,
185,103.03448275862068,0,,,,,
186,103.03448275862068,0,,,,,
187,103.03448275862068,0,,,,,
188,103.03448275862068,0,,,,,
189,103.03448275862068,0,,,,,
190,105.86666666666666,0,,,,,
191,105.86666666666666,0,,,,,
192,105.86666666666666,0,,,,,
193,105.86666666666666,0,,,,,
194,105.86666666666666,0,,,,,
195,105.86666666666666,0,,,,,
196,105.86666666666666,0,,,,,
197,119.05555555555556,0,,,,,
198,119.05555555555556,0,,,,,
199,120.75675675675676,0,,,,,
200,120.75675675675676,0,,,,,
201,120.75675675675676,0,,,,,
202,120.75675675675676,0,,,,,
203,122.86842105263158,0,,,,,
204,122.86842105263158,0,,,,,
205,122.86842105263158,0,,,,,
206,126.55,0,,,,,
207,126.55,0,,,,,
208,126.55,0,,,,,
209,126.55,0,,,,,
210,126.55,0,,,,,
211,126.55,0,,,,,
212,126.55,0,,,,,
213,126.55,0,,,,,
214,126.55,0,,,,,
215,126.55,0,,,,,
216,130.71428571428572,0,,,,,
217,130.71428571428572,0,,,,,
218,130.71428571428572,0,,,,,
219,130.71428571428572,0,,,,,
220,132.3953488372093,0,,,,,
221,132.3953488372093,0,,,,,
222,132.3953488372093,0,,,,,
223,132.3953488372093,0,,,,,
224,132.3953488372093,0,,,,,
225,132.3953488372093,0,,,,,
226,132.3953488372093,0,,,,,
227,132.3953488372093,0,,,,,
228,132.3953488372093,0,,,,,
229,136.6,0,,,,,
230,136.6,0,,,,,
231,136.6,0,,,,,
232,136.6,0,,,,,
233,138.65217391304347,0,,,,,
234,138.65217391304347,0,,,,,
235,138.65217391304347,0,,,,,
236,138.65217391304347,0,,,,,
237,138.65217391304347,0,,,,,
238,138.65217391304347,0,,,,,
239,138.65217391304347,0,,,,,
